gappiness,seq_div
0.34615384615384615,1.4781765679444414
0.24626106021454858,0.9926108754131455
0.0137221269296741,0.421941139051821
0.4486352357320099,1.1508428670909
0.27136363636363636,1.3572880466817023
0.15061590145576706,1.5683396029264849
0.0311262026032824,0.5576973044168282
0.21447253705318223,1.1475191785151928
0.016289592760180997,0.5886694519452595
0.6081871345029239,0.6884008908418258
0.08220338983050847,1.7324303974836872
0.038479477611940295,0.3250611782953965
0.25280898876404495,1.6961326985584488
0.2833333333333333,1.9894219905503274
0.0,0.4639367055847128
0.2207321493294672,1.291523729611955
0.060391363022941964,1.5325300155786072
0.6203703703703703,0.4827370980769757
0.20033670033670034,1.5436613197918059
0.33690476190476193,0.7048366308826781
0.0,0.3121657023344352
0.0409330985915493,1.086139342249047
0.0,0.8711785190366955
0.36558823529411766,1.7429827182914104
0.27101200686106347,1.6318603906316878
0.1380065717415115,1.1859641250255482
0.0,0.608678039964
0.012159814707585408,0.8953729969538623
0.19260563380281692,1.0861055729470712
0.18613485280151945,1.4285913544216962
0.027777777777777776,0.34657359027997225
0.0,0.0
0.6445283018867924,1.1852845470983078
0.012944983818770225,0.5761469090541972
0.03469263542300669,1.3119497038174035
0.323125,0.9520862798730003
0.034545454545454546,0.7242625378105373
0.04371584699453552,0.7707179731748879
0.005411255411255411,0.9028174131405313
0.00989247311827957,0.1123287979873961
0.42787878787878786,1.5210952513716256
0.23404255319148937,0.43549294418267886
0.0029304029304029304,0.6080386240176844
0.36939858490566035,1.1333793156536887
0.051303616484440706,0.7514139310708221
0.1488095238095238,0.7155944738538658
0.3972602739726027,1.6748111966903887
0.0,0.47721618701319346
0.032679738562091505,0.675911374099447
0.5029956427015251,1.3481819951150555
0.20821854912764004,1.0009736266972376
0.21433080808080807,0.9335999442337646
0.6460317460317461,0.7808212815803686
0.0,0.29161301372357223
0.1514336917562724,1.012604811962503
0.014102564102564101,1.0670648648216143
0.33536173089925625,1.3593152372334165
0.1354228855721393,0.8285417057422546
0.35025641025641024,1.7222039826542055
0.06172839506172839,0.5948468234318487
0.3211805555555555,1.1111009602126138
0.017241379310344827,0.45413091140134304
0.10308908045977011,1.2345555519510607
0.15791245791245792,0.6182545906804588
0.17383512544802868,0.42934420260314077
0.10566037735849056,0.6952915203185539
0.12077702702702703,1.1512478656213858
0.016666666666666666,0.9476305389527674
0.037356321839080456,0.9132578608169302
0.5685483870967742,1.2237841091013966
0.46743295019157083,0.9828062185935775
0.24193548387096775,0.7561743438374056
0.03004860804242156,1.05975572051145
0.020833333333333332,0.5078953837800348
0.5787037037037037,0.9968558041275265
0.015763274336283186,0.7496676241889209
0.32664437012263103,1.0547418473323709
0.7757437070938215,0.6243059348706946
0.6852482960077897,1.066623728678247
0.5028490028490029,1.4936962652280827
0.05513784461152882,0.7874854793600534
0.26017979904812266,0.98124683851388
0.3244561140285071,1.5801993729203878
0.17866666666666667,1.2652353652028818
0.1406201064829314,0.9138766406180965
0.13497899159663865,0.39848264377843956
0.26857142857142857,1.1290383928275507
0.04593267882187938,0.7500806908730311
0.0,0.0
0.1836734693877551,0.9050782079048342
0.2247596153846154,1.1144639631452944
0.19157088122605365,1.7594245164963294
0.4,1.2951263459920672
0.046840958605664486,0.47577794289265585
0.2804969879518072,1.320375257622926
0.6742857142857143,0.31362224674267647
0.3943768996960486,1.3990258655293664
0.5016666666666667,0.5263616646169996
0.14949494949494951,0.642102702284946
0.4585432003099574,0.6629791802872598
0.12430555555555554,1.1017546144413661
0.11009174311926606,0.39426720362125317
0.2767932489451477,1.419047199621025
0.4587719298245614,1.3540863943296593
0.2817540322580645,0.8621209690251751
0.22344610542879625,0.9322009765733412
0.07574468085106383,1.4822855383636047
0.013612056392805055,0.7279368239298966
0.059139784946236555,0.4820143069600414
0.07092198581560284,0.24989227876081724
0.04398826979472141,0.71638889726025
0.2833333333333333,1.1527778669648017
0.0,0.4116780701345385
0.06848635235732009,0.9131667543835427
0.04276315789473684,0.7762472684931417
0.5410509031198687,1.3095797257113841
0.1935483870967742,1.2245892750935734
0.01990049751243781,0.858483218909318
0.03260869565217391,0.8492862818777375
0.12433862433862433,0.9751034025093602
0.00953125,0.6075100215879404
0.7389770723104057,0.708357765061913
0.0,0.0
0.3558064516129032,0.9551557212913901
0.0,0.7627814119548156
0.0,0.13369773720313644
0.13801169590643275,1.1532270050864688
0.009375,0.36970020220450545
0.0,0.41328984512908323
0.01867572156196944,0.2634234311575173
0.0,0.9757054307068618
0.37220149253731344,1.319033487509426
0.2636363636363636,1.8021774033565352
0.12635791881074898,1.589496085581781
0.11827956989247311,0.446108741658308
0.37307692307692303,1.743309647183065
0.1953125,0.4563626435992938
0.18344827586206897,1.7595916246305578
0.056938159879336356,0.6912548558860309
0.47200000000000003,0.898366188344714
0.004694835680751174,0.6972920709254701
0.23894736842105263,1.5240198205839486
0.2040229885057471,1.395560053304955
0.004166666666666667,0.40471840188180574
0.07757575757575758,0.9372032192962186
0.2939958592132505,0.7601059960059372
0.49612736660929435,1.3250335621055078
0.2424242424242424,1.279371369407663
0.020788530465949823,0.4986025437723035
0.10734463276836158,0.5381526670842549
0.026041666666666668,0.6498795128182868
0.5060745705906996,1.4670477671757736
0.4260204081632653,1.7435172110570487
0.039603960396039604,0.3362793252221513
0.21890547263681592,1.1019851790842745
0.04509283819628647,1.0406516597236306
0.021367521367521368,0.5294707677229888
0.6575159022430531,0.5681267745262302
0.0,0.2994699975561134
0.5237188035816346,0.7547760099457124
0.1826036866359447,1.3497207990488465
0.11627906976744186,0.49971075807810045
0.08858166922683053,0.6929897388032124
0.04854669140383426,0.5244652008532221
0.18513323983169705,1.132108554989739
0.37408036219581214,1.594245774897044
0.1545827633378933,0.9919848236542816
0.0,1.0949117931935586
0.034482758620689655,0.5258357921489234
0.178125,0.6502774706959645
0.239067055393586,1.5518005205677952
0.28454332552693207,1.0713831542481325
0.024793388429752067,0.654805114488748
0.15564516129032258,1.2555554138011054
0.36818181818181817,1.6087764297098104
0.0,1.0632583949496086
0.4494736842105263,1.630236154738212
0.09803921568627451,0.7040405065977808
0.29931972789115646,1.0838435865276543
0.5171232876712328,1.489156641574062
0.05848861283643892,1.392692683257638
0.08648648648648648,0.6484449668831646
0.42705570291777184,1.0414347463435867
0.1313131313131313,1.0806887358828672
0.0686217008797654,0.5049350992255177
0.1537037037037037,1.7872141756925028
0.695852534562212,0.8941163387771035
0.6259985475671751,1.2659299858323514
0.42857142857142855,0.049510512897138946
0.10934656741108355,0.6099423656111678
0.0012626262626262627,0.938040720092943
0.12251861042183623,0.726210063699411
0.5662557781201849,0.925593705568435
0.009487666034155597,0.3687359413389246
0.35086206896551725,1.6683241751017568
0.09000584453535944,1.5504030302208514
0.14980863860032803,1.3979683904668267
0.0586940572267058,0.794870013550715
0.2739495798319328,1.1377525914569089
0.0196078431372549,0.7749754761344391
0.009433962264150943,0.9773295946942565
0.13852813852813853,0.9034016260629232
0.22222222222222224,0.3851731983443031
0.0,0.7836439490523032
0.22600077730275941,0.9976448773479825
0.3709876543209877,1.6330091484979468
0.04093567251461989,0.6838455308469208
0.0,0.8682300213767571
0.0,0.8127280066690563
0.046875,0.7541742700451234
0.1273920174958994,1.3609666218186667
0.4369747899159664,1.618894820716227
0.3653225806451613,1.6392434704938115
0.3255131964809384,1.1286349848166501
0.11538461538461539,0.7473348504349637
0.7535919540229884,0.7950107501724194
0.17853170189099,0.8455638329486242
0.18935902806870547,1.2468539862989416
0.8674640570254923,0.5727437185963019
0.09296636085626911,1.002348361224886
0.28431372549019607,0.5271209324531373
0.23113347144125482,1.224126135282377
0.017983490566037735,0.549174723079655
0.2427360774818402,0.9995420292592836
0.26117372716673143,1.0387112453367617
0.315625,1.127486843230722
0.1694915254237288,0.9552881712617366
0.11975890985324948,1.2104833683348175
0.03296703296703297,0.6578226677496785
0.23988269794721406,1.1364771801895066
0.17554423344140804,1.0865506131833416
0.1590715139102236,0.9010190680346108
0.13902900378310212,1.5968063080040884
0.175366568914956,1.5299486637590265
0.49017401740174016,0.7880609774044596
0.15637860082304528,0.8833424060855121
0.25595238095238093,1.1769914858415993
0.021729682746631902,1.0665799470418282
0.6330827067669174,1.2251184782989193
0.39442815249266866,1.5269132231434446
0.21405335068314899,0.9679506740909334
0.10727969348659004,1.352324629208063
0.1454020221473279,0.8529633084258917
0.21135979729729729,1.4572982619457087
0.02139406487232574,1.0043378717299254
0.25806451612903225,1.0406087503152164
0.20353302611367124,1.181109577270185
0.26785714285714285,0.7742913423489183
0.0,0.43490166448351897
0.3861111111111111,1.3413958995601458
0.45384615384615384,1.4261282171602363
0.02564102564102564,0.7501058336251167
0.12701612903225806,0.7619496949041586
0.13821601595896268,1.3234702013519701
0.4554655870445344,0.7113879122340274
0.4832941176470588,1.3824945478986492
0.48976293103448276,1.4463048002723344
0.3702166897187644,1.4045323936250338
0.4838709677419355,0.9095697594639296
0.3873376623376623,1.4007823623666884
0.07028571428571428,0.7170824913408834
0.3395604395604395,1.1410405228712528
0.033928571428571426,1.1929950662203241
0.25895316804407714,0.9225588334447583
0.06283783783783785,0.7541734007434989
0.31464833421470123,1.3653529481935913
0.3871604938271605,1.34120483558557
0.40982456140350876,1.3636325577532298
0.14608920491273433,0.34324613587822755
0.3092006033182504,1.4776092447045521
0.050623624358033754,1.2279657153787984
0.016233766233766236,0.6064057820530322
0.0,0.4347083248970425
0.8018518518518518,0.1610852984617389
0.09589800443458979,1.1124150019605805
0.07317073170731707,0.3381205758829002
0.0,0.9470716018151109
0.5144230769230769,1.669732287300587
0.1349206349206349,1.1886276821938826
0.09285714285714286,1.2641763986870707
0.2548245614035088,1.6164430837401242
0.3213166144200627,1.3307021579608185
0.06164383561643835,0.5317293439911907
0.12979127134724858,1.4481839313690397
0.07199625993454886,0.8641168126161659
0.16517857142857142,0.9119774400698866
0.06906534325889165,0.6518862918802878
0.22898799313893653,1.898143022798285
0.4770075497597803,1.2632481644941302
0.1342741935483871,0.7671241061844987
0.19888991674375578,1.3344168775741834
0.08068783068783068,1.1096838786875811
0.09718775847808106,1.1856723246318617
0.2661375661375662,1.313519591809913
0.3039265680775115,1.8262115942820771
0.04652777777777778,1.5593814436018965
0.0020161290322580645,0.8501312161425693
0.0,0.21998001049406418
0.022144522144522144,0.6216343510491785
0.5860240963855422,1.5497814897789925
0.1560185185185185,1.6545682933022836
0.11586051743532058,1.0344623430493078
0.2956730769230769,1.5134314415123795
0.04509283819628647,1.4391020439591646
0.0,0.8521678057146176
0.09280936454849498,1.3293046188569095
0.1873015873015873,0.6036163301824713
0.3574468085106383,1.1571824376458417
0.19402985074626866,0.7724625295792422
0.0759493670886076,0.5695099819361104
0.19316239316239317,1.2506847285361309
0.2160919540229885,1.719859703380468
0.2125,1.4416010382664077
0.0784072249589491,0.8473566445085219
0.5382716049382716,1.2255229276594806
0.1023391812865497,1.1101444418706987
0.18153067678684376,1.3699566153287817
0.10062893081761005,1.3405277131723348
0.5972382048331415,0.5546943674160398
0.013020833333333334,0.6886654849792654
0.2018140589569161,1.2624417629999056
0.022727272727272728,0.6301338005090412
0.08102766798418971,0.44777636770661927
0.06410256410256411,0.539417411228049
0.25108225108225113,1.591305273549468
0.13405797101449277,0.7641047330584854
0.0463768115942029,1.0576935468726876
0.0,0.946431902367725
0.0,0.0
0.015222482435597191,0.45656498448368293
0.39142857142857146,1.356542285766098
0.39624183006535946,0.6813824932394005
0.34659746251441753,1.0516761518950848
0.08507631430186545,0.7669186499118988
0.14756944444444445,1.409277818801191
0.49193548387096775,0.5306845349927588
0.4225352112676056,0.559640351230287
0.1672152732060566,1.0382149959528175
0.147377938517179,1.3177689406462971
0.0845771144278607,0.681396417956981
0.022245762711864406,1.6309130980393292
0.0664516129032258,1.19118479669287
0.007940573770491803,0.306212482766514
0.02126099706744868,0.768051764583199
0.2543290043290043,1.0719980628119767
0.03692401586817211,0.9900478507798789
0.5404944586530265,1.4211494056119822
0.3203125,0.18411721983623547
0.1784090909090909,1.201911279946347
0.541501976284585,0.7552029383918938
0.30778032036613273,1.5109834939746078
0.4868347338935574,1.3785575240671764
0.14166666666666666,1.2728900755202763
0.0,0.23150459620690472
0.0,0.30658432986305273
0.19177018633540371,0.7832645240211664
0.1784184984299172,1.110331936019184
0.4938603868797309,0.9916013202558561
0.5779938135218736,1.1931995078117221
0.17664851784633998,0.7855833268726096
0.389055023923445,0.9134811460311176
0.0,0.0
0.11035653650254669,1.136940084065051
0.14864864864864866,0.6376175054116697
0.2565011820330969,0.41933972550620047
0.0,0.24838433271349575
0.5734265734265734,0.9865072761552663
0.07042253521126761,0.7045345233411366
0.01475279106858054,0.6754435402949017
0.125,0.6832565326367088
0.2737615207373272,1.4627259687454108
0.201765447667087,1.240703704115524
0.29030172413793104,1.5397168214464394
0.2934472934472935,1.1720881395121698
0.10599078341013825,0.8532379637358732
0.0,0.6111705384413579
0.03459821428571429,0.4107883306137527
0.01904761904761905,0.4930105870136745
0.2602040816326531,1.481577886125557
0.8015873015873016,0.763992472477164
0.12006420545746388,0.44617657470318867
0.0,0.5490219220792474
0.3021359223300971,1.2794460128506615
0.028985507246376812,0.5280819651626286
0.3838095238095238,1.1914657607450982
0.0945273631840796,0.5860727959809889
0.12043010752688171,0.667925470364541
0.0,0.4222137608647229
0.0715195246179966,0.6274408268776179
0.0,0.0
0.06751687921980495,0.9024307249212006
0.050936768149882905,1.0890224028523827
0.4791666666666667,0.4571072651786032
0.0,0.8151785962467883
0.0,0.4462459751269223
0.005633802816901409,0.6403588646015514
0.4710701484895033,1.2302413941821397
0.12457912457912458,0.5905710543621076
0.02549342105263158,0.6280014385184256
0.20065789473684212,0.9289500251844469
0.18845500848896435,0.5814642064491471
0.40583554376657827,1.460232640049683
0.4227886056971514,1.2462457749695592
0.4241379310344828,1.3698556264891595
0.1879382889200561,1.3345640569350616
0.2589861751152074,1.1453001629989377
0.21114369501466276,1.0738240053427004
0.08333333333333333,0.6573027772808326
0.028409090909090908,0.695018626618908
0.16472303206997085,1.320918525226556
0.1321991848307638,1.2001108470323012
0.24522392734105855,1.4811451168204577
0.1550632911392405,0.9051035272482443
0.25136612021857924,1.2393158346710402
0.39873015873015877,1.2598135717438794
0.14846938775510204,1.2511002792004344
0.19751082251082253,1.5147563848166727
0.3943396226415094,1.6590687672230136
0.815464587394412,0.8938545323313264
0.43900709219858153,0.9530575253980581
0.25,0.8565090124900471
0.23863636363636365,1.0422166026153217
0.13304093567251463,1.2312118044948628
0.0,0.32111809875681824
0.2126099706744868,1.2792940317588186
0.671875,0.6876651499778248
0.26515151515151514,1.9310750589114087
0.43931159420289856,1.5790094708925626
0.0,0.0
0.2917910447761194,1.4839265406835525
0.0,0.319402844216305
0.1836734693877551,0.7696754689495852
0.0,0.30514181553998887
0.04424778761061947,0.6161687904110726
0.01152073732718894,0.5039681736103796
0.21972734562951085,1.5732659793665058
0.15536953858717842,1.1542570385984536
0.010869565217391304,0.5424630108730002
0.1955128205128205,1.0897890019278142
0.0,0.48892328878082125
0.490354938271605,1.4636731274221237
0.0007415647015202076,0.8268557847757225
0.24144245668404,0.9467456592765228
0.14,1.1899701706546508
0.04966248794599807,0.9529803310975254
0.3802083333333333,1.5835833147636376
0.3941666666666667,1.6077531151390991
0.05876951331496786,0.7862070242574544
0.01404786680541103,1.3088270282029737
0.18280075187969924,0.9732804329852488
0.10606060606060606,1.1445578307042328
0.0,0.483976566325592
0.22089675030851502,1.0012642871578643
0.2540834845735027,1.3563283315875077
